controllerid,room_id,room_name,equip_id,equipment_name,equipment_type,timestamp,unit,value
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-08 14:45:00+00:00,Percent,89.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-08 15:00:00+00:00,Percent,94.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-08 15:05:00+00:00,Percent,93.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-08 15:10:00+00:00,Percent,94.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-08 15:15:00+00:00,Percent,93.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-08 15:55:00+00:00,Percent,94.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-08 16:00:00+00:00,Percent,93.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-08 16:10:00+00:00,Percent,94.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-08 16:25:00+00:00,Percent,98.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-08 17:00:00+00:00,Percent,97.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-08 21:05:00+00:00,Percent,94.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-08 21:20:00+00:00,Percent,95.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-08 22:40:00+00:00,Percent,97.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-09 13:00:00+00:00,Percent,97.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-09 13:10:00+00:00,Percent,95.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-09 13:15:00+00:00,Percent,93.0
AA1610M1139700010,274,,6634, Bird Scale House 2,BirdWeighing,2019-01-09 13:15:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-09 13:25:00+00:00,Percent,90.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-09 13:35:00+00:00,Percent,91.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-09 13:50:00+00:00,Percent,88.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-09 14:00:00+00:00,Percent,89.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-09 14:15:00+00:00,Percent,88.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-09 14:40:00+00:00,Percent,88.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-09 14:50:00+00:00,Percent,87.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-09 15:00:00+00:00,Percent,87.0
AA1610M1139700010,274,,6634, Bird Scale House 2,BirdWeighing,2019-01-09 15:10:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-01-09 15:10:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-09 15:10:00+00:00,Percent,86.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-09 15:15:00+00:00,Percent,86.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-09 15:20:00+00:00,Percent,89.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-09 15:25:00+00:00,Percent,92.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-09 15:35:00+00:00,Percent,91.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-01-09 16:47:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-09 16:47:00+00:00,Percent,97.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-09 17:07:00+00:00,Percent,98.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-09 17:22:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-09 18:07:00+00:00,Percent,98.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-09 18:12:00+00:00,Percent,96.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-09 18:17:00+00:00,Percent,95.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-09 18:32:00+00:00,Percent,93.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-09 18:52:00+00:00,Percent,89.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-09 18:57:00+00:00,Percent,88.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-09 19:02:00+00:00,Percent,88.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-09 19:17:00+00:00,Percent,89.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-09 19:57:00+00:00,Percent,90.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-09 20:12:00+00:00,Percent,92.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-09 20:17:00+00:00,Percent,93.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-09 20:32:00+00:00,Percent,94.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-09 20:37:00+00:00,Percent,95.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-09 20:47:00+00:00,Percent,96.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-09 20:52:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-09 21:07:00+00:00,Percent,98.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-09 21:21:00+00:00,Percent,98.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-01-09 21:21:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-09 21:26:00+00:00,Percent,96.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-09 22:01:00+00:00,Percent,95.0
AA1610M1139700010,274,,6634, Bird Scale House 2,BirdWeighing,2019-01-09 23:26:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-01-10 01:56:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-01-10 05:01:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-10 11:31:00+00:00,Percent,87.0
AA1610M1139700010,274,,6634, Bird Scale House 2,BirdWeighing,2019-01-10 12:16:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-10 13:06:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-10 14:11:00+00:00,Percent,99.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-10 15:01:00+00:00,Percent,98.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-10 15:21:00+00:00,Percent,97.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-10 15:31:00+00:00,Percent,98.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-10 15:56:00+00:00,Percent,97.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-10 16:06:00+00:00,Percent,93.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-01-10 16:13:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-10 16:18:00+00:00,Percent,97.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-10 16:23:00+00:00,Percent,94.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-10 16:28:00+00:00,Percent,95.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-10 16:43:00+00:00,Percent,96.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-10 17:23:00+00:00,Percent,95.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-10 17:53:00+00:00,Percent,95.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-10 17:58:00+00:00,Percent,94.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-10 18:03:00+00:00,Percent,96.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-10 18:23:00+00:00,Percent,98.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-10 18:53:00+00:00,Percent,98.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-10 18:58:00+00:00,Percent,95.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-01-10 19:37:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-01-10 20:04:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-10 20:09:00+00:00,Percent,97.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-01-11 00:09:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-11 10:29:00+00:00,Percent,94.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-11 10:39:00+00:00,Percent,91.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-11 10:59:00+00:00,Percent,91.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-11 11:04:00+00:00,Percent,94.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-11 11:14:00+00:00,Percent,95.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-11 11:29:00+00:00,Percent,92.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-11 11:49:00+00:00,Percent,89.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-11 11:59:00+00:00,Percent,86.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-11 12:14:00+00:00,Percent,89.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-11 12:19:00+00:00,Percent,90.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-11 12:34:00+00:00,Percent,89.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-11 12:39:00+00:00,Percent,93.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-11 12:44:00+00:00,Percent,87.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-11 12:49:00+00:00,Percent,88.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-11 12:54:00+00:00,Percent,89.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-11 12:59:00+00:00,Percent,88.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-11 13:04:00+00:00,Percent,87.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-11 13:24:00+00:00,Percent,86.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-11 13:29:00+00:00,Percent,89.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-11 13:34:00+00:00,Percent,88.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-11 14:04:00+00:00,Percent,91.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-11 14:14:00+00:00,Percent,91.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-11 14:19:00+00:00,Percent,90.0
AA1610M1139700010,274,,6634, Bird Scale House 2,BirdWeighing,2019-01-11 14:34:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-11 14:54:00+00:00,Percent,92.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-11 15:04:00+00:00,Percent,93.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-11 17:14:00+00:00,Percent,94.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-11 17:24:00+00:00,Percent,93.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-11 17:34:00+00:00,Percent,94.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-11 17:44:00+00:00,Percent,97.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-11 18:44:00+00:00,Percent,98.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-11 18:49:00+00:00,Percent,100.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-01-11 23:49:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-01-12 05:04:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-12 09:09:00+00:00,Percent,97.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-12 11:44:00+00:00,Percent,93.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-12 11:49:00+00:00,Percent,95.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-12 11:59:00+00:00,Percent,92.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-12 12:04:00+00:00,Percent,93.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-12 12:29:00+00:00,Percent,91.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-12 12:49:00+00:00,Percent,89.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-12 13:09:00+00:00,Percent,88.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-12 13:29:00+00:00,Percent,84.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-12 13:39:00+00:00,Percent,86.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-12 14:09:00+00:00,Percent,94.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-12 14:14:00+00:00,Percent,91.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-12 14:19:00+00:00,Percent,92.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-12 14:34:00+00:00,Percent,89.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-12 14:44:00+00:00,Percent,85.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-12 14:49:00+00:00,Percent,87.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-12 14:54:00+00:00,Percent,89.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-12 15:04:00+00:00,Percent,87.0
AA1610M1139700010,274,,6634, Bird Scale House 2,BirdWeighing,2019-01-12 15:19:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-12 15:24:00+00:00,Percent,85.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-12 15:29:00+00:00,Percent,86.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-12 15:34:00+00:00,Percent,88.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-12 15:39:00+00:00,Percent,87.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-12 15:44:00+00:00,Percent,88.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-12 16:04:00+00:00,Percent,85.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-12 16:19:00+00:00,Percent,83.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-01-12 17:19:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-12 20:24:00+00:00,Percent,97.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-12 20:49:00+00:00,Percent,98.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-12 21:54:00+00:00,Percent,95.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-12 22:04:00+00:00,Percent,94.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-01-13 05:04:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-13 10:29:00+00:00,Percent,97.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-13 10:44:00+00:00,Percent,94.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-13 11:14:00+00:00,Percent,97.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-13 11:49:00+00:00,Percent,98.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-13 12:14:00+00:00,Percent,97.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-13 12:44:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-13 13:34:00+00:00,Percent,98.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-13 15:04:00+00:00,Percent,98.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-13 15:14:00+00:00,Percent,97.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-13 17:14:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-13 17:29:00+00:00,Percent,97.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-13 17:44:00+00:00,Percent,94.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-13 20:14:00+00:00,Percent,84.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-13 20:29:00+00:00,Percent,81.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-13 20:34:00+00:00,Percent,81.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-13 20:59:00+00:00,Percent,80.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-13 21:04:00+00:00,Percent,81.0
AA1610M1139700010,392,,658,Bird Scale House 4,BirdWeighing,2019-01-14 01:59:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-01-14 05:04:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-14 10:34:00+00:00,Percent,90.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-14 10:44:00+00:00,Percent,88.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-14 11:04:00+00:00,Percent,88.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-14 11:14:00+00:00,Percent,91.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-14 11:34:00+00:00,Percent,91.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-14 11:39:00+00:00,Percent,94.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-14 12:04:00+00:00,Percent,97.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-14 12:44:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-14 13:29:00+00:00,Percent,98.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-14 14:39:00+00:00,Percent,95.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-14 14:44:00+00:00,Percent,87.0
AA1610M1139700010,274,,6634, Bird Scale House 2,BirdWeighing,2019-01-14 20:59:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-01-15 05:04:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-15 10:44:00+00:00,Percent,94.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-15 10:54:00+00:00,Percent,90.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-15 11:29:00+00:00,Percent,91.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-15 12:14:00+00:00,Percent,90.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-15 12:24:00+00:00,Percent,87.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-15 12:29:00+00:00,Percent,88.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-15 12:49:00+00:00,Percent,93.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-15 12:54:00+00:00,Percent,97.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-15 12:59:00+00:00,Percent,94.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-15 13:04:00+00:00,Percent,95.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-15 13:29:00+00:00,Percent,93.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-15 13:34:00+00:00,Percent,94.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-15 13:39:00+00:00,Percent,92.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-15 14:04:00+00:00,Percent,91.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-15 14:24:00+00:00,Percent,93.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-15 14:44:00+00:00,Percent,90.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-15 14:54:00+00:00,Percent,85.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-15 16:59:00+00:00,Percent,97.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-15 17:19:00+00:00,Percent,95.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-15 18:44:00+00:00,Percent,97.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-01-16 05:04:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-01-17 05:04:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-01-18 05:04:00+00:00,Percent,100.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-18 18:04:00+00:00,Percent,90.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-18 18:14:00+00:00,Percent,91.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-18 18:24:00+00:00,Percent,92.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-18 18:29:00+00:00,Percent,93.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-18 18:44:00+00:00,Percent,95.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-18 19:19:00+00:00,Percent,98.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-18 19:39:00+00:00,Percent,97.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-18 19:49:00+00:00,Percent,98.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-18 20:04:00+00:00,Percent,95.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-18 20:09:00+00:00,Percent,97.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-18 21:04:00+00:00,Percent,94.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-18 21:14:00+00:00,Percent,89.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-18 21:24:00+00:00,Percent,87.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-18 21:34:00+00:00,Percent,88.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-18 21:44:00+00:00,Percent,89.0
AA1610M1139700010,87,,655,Bird Scale House 1,BirdWeighing,2019-01-18 22:04:00+00:00,Percent,87.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-01-19 05:04:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-01-20 05:04:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-01-21 05:04:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-01-22 05:04:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-01-23 05:04:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-01-23 22:16:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-01-24 05:01:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-01-25 05:01:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-01-26 05:01:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-01-26 23:00:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-01-27 05:00:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-01-28 05:05:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-01-29 05:00:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-01-30 05:05:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-01-31 05:00:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-02-01 05:05:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-02-02 04:42:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-02-02 05:02:00+00:00,Percent,100.0
AA1610M1139700010,340,,11118,Bird scale  House 3,BirdWeighing,2019-02-03 05:04:00+00:00,Percent,100.0
