controllerid,room_id,room_name,timestamp,unit,bandwidth
AA1610M1139700010,87,House 1,2019-03-30 14:35:00+00:00,Fahrenheit,8.0
AA1610M1139700010,274,House 2,2019-03-30 14:35:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-03-30 14:40:00+00:00,Fahrenheit,6.0
AA1610M1139700010,274,House 2,2019-03-30 15:50:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-03-30 15:50:00+00:00,Fahrenheit,8.0
AA1610M1139700010,274,House 2,2019-03-30 16:30:00+00:00,Fahrenheit,6.0
AA1610M1139700010,392,House 4,2019-03-30 16:40:00+00:00,Fahrenheit,8.0
AA1610M1139700010,274,House 2,2019-03-30 16:45:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-03-30 16:55:00+00:00,Fahrenheit,6.0
AA1610M1139700010,274,House 2,2019-03-30 16:55:00+00:00,Fahrenheit,6.0
AA1610M1139700010,392,House 4,2019-03-30 17:25:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-03-30 17:30:00+00:00,Fahrenheit,8.0
AA1610M1139700010,274,House 2,2019-03-30 17:30:00+00:00,Fahrenheit,8.0
AA1610M1139700010,274,House 2,2019-03-30 17:55:00+00:00,Fahrenheit,6.0
AA1610M1139700010,392,House 4,2019-03-30 18:15:00+00:00,Fahrenheit,8.0
AA1610M1139700010,340,House 3,2019-03-30 18:20:00+00:00,Fahrenheit,6.0
AA1610M1139700010,392,House 4,2019-03-30 18:20:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-03-30 19:25:00+00:00,Fahrenheit,8.0
AA1610M1139700010,392,House 4,2019-03-30 19:25:00+00:00,Fahrenheit,8.0
AA1610M1139700010,274,House 2,2019-03-30 19:25:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-03-30 19:35:00+00:00,Fahrenheit,6.0
AA1610M1139700010,274,House 2,2019-03-30 19:50:00+00:00,Fahrenheit,6.0
AA1610M1139700010,392,House 4,2019-03-30 19:50:00+00:00,Fahrenheit,6.0
AA1610M1139700010,392,House 4,2019-03-30 22:30:00+00:00,Fahrenheit,8.0
AA1610M1139700010,274,House 2,2019-03-30 22:35:00+00:00,Fahrenheit,8.0
AA1610M1139700010,340,House 3,2019-03-30 22:45:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-03-30 22:45:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-03-31 13:30:00+00:00,Fahrenheit,6.0
AA1610M1139700010,274,House 2,2019-03-31 13:40:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-03-31 13:40:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-03-31 13:45:00+00:00,Fahrenheit,8.0
AA1610M1139700010,340,House 3,2019-03-31 13:55:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-03-31 14:10:00+00:00,Fahrenheit,6.0
AA1610M1139700010,392,House 4,2019-03-31 14:10:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-03-31 14:35:00+00:00,Fahrenheit,6.0
AA1610M1139700010,392,House 4,2019-03-31 19:25:00+00:00,Fahrenheit,8.0
AA1610M1139700010,274,House 2,2019-03-31 19:35:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-03-31 19:40:00+00:00,Fahrenheit,8.0
AA1610M1139700010,340,House 3,2019-03-31 20:15:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-04-03 16:40:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-04-03 16:50:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-04-03 17:15:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-04-03 17:25:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-04-03 17:35:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-04-03 17:45:00+00:00,Fahrenheit,8.0
AA1610M1139700010,340,House 3,2019-04-03 17:45:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-04-03 17:55:00+00:00,Fahrenheit,8.0
AA1610M1139700010,340,House 3,2019-04-03 18:10:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-04-03 18:20:00+00:00,Fahrenheit,8.0
AA1610M1139700010,340,House 3,2019-04-03 18:30:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-04-03 18:40:00+00:00,Fahrenheit,8.0
AA1610M1139700010,392,House 4,2019-04-03 18:40:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-04-03 18:50:00+00:00,Fahrenheit,6.0
AA1610M1139700010,274,House 2,2019-04-03 18:50:00+00:00,Fahrenheit,6.0
AA1610M1139700010,392,House 4,2019-04-03 18:50:00+00:00,Fahrenheit,8.0
AA1610M1139700010,340,House 3,2019-04-03 18:50:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-04-03 19:00:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-04-03 19:00:00+00:00,Fahrenheit,8.0
AA1610M1139700010,340,House 3,2019-04-03 19:05:00+00:00,Fahrenheit,6.0
AA1610M1139700010,274,House 2,2019-04-03 19:05:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-04-03 19:10:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-04-03 19:20:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-04-03 19:25:00+00:00,Fahrenheit,8.0
AA1610M1139700010,340,House 3,2019-04-03 19:25:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-04-03 19:35:00+00:00,Fahrenheit,8.0
AA1610M1139700010,340,House 3,2019-04-03 19:40:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-04-03 19:45:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-04-03 19:55:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-04-03 19:55:00+00:00,Fahrenheit,8.0
AA1610M1139700010,340,House 3,2019-04-03 20:00:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-04-03 20:10:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-04-03 20:20:00+00:00,Fahrenheit,6.0
AA1610M1139700010,274,House 2,2019-04-03 20:45:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-04-03 20:50:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-04-03 21:00:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-04-03 21:05:00+00:00,Fahrenheit,8.0
AA1610M1139700010,274,House 2,2019-04-03 21:25:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-04-04 14:40:00+00:00,Fahrenheit,6.0
AA1610M1139700010,392,House 4,2019-04-04 14:40:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-04-04 14:50:00+00:00,Fahrenheit,8.0
AA1610M1139700010,392,House 4,2019-04-04 14:55:00+00:00,Fahrenheit,8.0
AA1610M1139700010,340,House 3,2019-04-04 14:55:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-04-04 15:05:00+00:00,Fahrenheit,8.0
AA1610M1139700010,274,House 2,2019-04-04 15:05:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-04-04 15:20:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-04-04 15:20:00+00:00,Fahrenheit,6.0
AA1610M1139700010,392,House 4,2019-04-04 15:30:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-04-04 15:30:00+00:00,Fahrenheit,8.0
AA1610M1139700010,340,House 3,2019-04-04 15:40:00+00:00,Fahrenheit,6.0
AA1610M1139700010,274,House 2,2019-04-04 17:15:00+00:00,Fahrenheit,8.0
AA1610M1139700010,274,House 2,2019-04-04 17:30:00+00:00,Fahrenheit,6.0
AA1610M1139700010,392,House 4,2019-04-04 17:50:00+00:00,Fahrenheit,8.0
AA1610M1139700010,392,House 4,2019-04-04 17:55:00+00:00,Fahrenheit,6.0
AA1610M1139700010,274,House 2,2019-04-04 18:00:00+00:00,Fahrenheit,8.0
AA1610M1139700010,274,House 2,2019-04-04 18:10:00+00:00,Fahrenheit,6.0
AA1610M1139700010,392,House 4,2019-04-04 18:45:00+00:00,Fahrenheit,8.0
AA1610M1139700010,392,House 4,2019-04-04 18:50:00+00:00,Fahrenheit,6.0
AA1610M1139700010,392,House 4,2019-04-04 19:30:00+00:00,Fahrenheit,8.0
AA1610M1139700010,392,House 4,2019-04-04 19:35:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-04-04 19:55:00+00:00,Fahrenheit,8.0
AA1610M1139700010,340,House 3,2019-04-04 20:00:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-04-04 20:00:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-04-04 20:05:00+00:00,Fahrenheit,6.0
AA1610M1139700010,274,House 2,2019-04-04 20:15:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-04-04 20:20:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-04-04 20:25:00+00:00,Fahrenheit,6.0
AA1610M1139700010,274,House 2,2019-04-04 20:35:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-04-04 22:40:00+00:00,Fahrenheit,8.0
AA1610M1139700010,392,House 4,2019-04-04 22:45:00+00:00,Fahrenheit,8.0
AA1610M1139700010,274,House 2,2019-04-04 23:00:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-04-04 23:00:00+00:00,Fahrenheit,8.0
AA1610M1139700010,340,House 3,2019-04-06 15:00:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-04-06 15:00:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-04-06 15:10:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-04-06 15:10:00+00:00,Fahrenheit,8.0
AA1610M1139700010,340,House 3,2019-04-06 15:20:00+00:00,Fahrenheit,6.0
AA1610M1139700010,274,House 2,2019-04-06 15:20:00+00:00,Fahrenheit,6.0
AA1610M1139700010,274,House 2,2019-04-06 15:30:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-04-06 15:30:00+00:00,Fahrenheit,8.0
AA1610M1139700010,340,House 3,2019-04-06 15:35:00+00:00,Fahrenheit,8.0
AA1610M1139700010,392,House 4,2019-04-06 15:50:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-04-06 15:55:00+00:00,Fahrenheit,6.0
AA1610M1139700010,392,House 4,2019-04-06 16:05:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-04-06 16:10:00+00:00,Fahrenheit,8.0
AA1610M1139700010,340,House 3,2019-04-06 16:15:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-04-06 16:25:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-04-06 16:55:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-04-06 16:55:00+00:00,Fahrenheit,6.0
AA1610M1139700010,274,House 2,2019-04-06 17:00:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-04-06 17:15:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-04-06 17:20:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-04-06 17:20:00+00:00,Fahrenheit,8.0
AA1610M1139700010,392,House 4,2019-04-06 17:20:00+00:00,Fahrenheit,6.0
AA1610M1139700010,392,House 4,2019-04-06 17:45:00+00:00,Fahrenheit,8.0
AA1610M1139700010,340,House 3,2019-04-06 17:50:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-04-06 18:05:00+00:00,Fahrenheit,8.0
AA1610M1139700010,340,House 3,2019-04-06 18:10:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-04-06 18:20:00+00:00,Fahrenheit,8.0
AA1610M1139700010,340,House 3,2019-04-06 18:30:00+00:00,Fahrenheit,6.0
AA1610M1139700010,392,House 4,2019-04-06 19:30:00+00:00,Fahrenheit,6.0
AA1610M1139700010,392,House 4,2019-04-06 20:35:00+00:00,Fahrenheit,8.0
AA1610M1139700010,340,House 3,2019-04-06 20:45:00+00:00,Fahrenheit,8.0
AA1610M1139700010,274,House 2,2019-04-06 20:55:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-04-06 20:55:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-04-07 15:25:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-04-07 15:30:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-04-07 15:40:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-04-07 15:40:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-04-07 15:45:00+00:00,Fahrenheit,6.0
AA1610M1139700010,392,House 4,2019-04-07 15:45:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-04-07 15:50:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-04-07 15:55:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-04-07 16:00:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-04-07 16:00:00+00:00,Fahrenheit,8.0
AA1610M1139700010,274,House 2,2019-04-07 16:00:00+00:00,Fahrenheit,6.0
AA1610M1139700010,392,House 4,2019-04-07 16:00:00+00:00,Fahrenheit,8.0
AA1610M1139700010,340,House 3,2019-04-07 16:10:00+00:00,Fahrenheit,6.0
AA1610M1139700010,392,House 4,2019-04-07 16:15:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-04-07 21:50:00+00:00,Fahrenheit,8.0
AA1610M1139700010,392,House 4,2019-04-07 22:30:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-04-07 22:35:00+00:00,Fahrenheit,8.0
AA1610M1139700010,274,House 2,2019-04-07 23:20:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-04-08 13:20:00+00:00,Fahrenheit,6.0
AA1610M1139700010,274,House 2,2019-04-08 13:20:00+00:00,Fahrenheit,6.0
AA1610M1139700010,392,House 4,2019-04-08 13:20:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-04-08 13:20:00+00:00,Fahrenheit,6.0
AA1610M1139700010,392,House 4,2019-04-08 14:55:00+00:00,Fahrenheit,8.0
AA1610M1139700010,392,House 4,2019-04-08 15:00:00+00:00,Fahrenheit,6.0
AA1610M1139700010,392,House 4,2019-04-08 18:50:00+00:00,Fahrenheit,8.0
AA1610M1139700010,392,House 4,2019-04-08 18:55:00+00:00,Fahrenheit,6.0
AA1610M1139700010,392,House 4,2019-04-10 01:45:00+00:00,Fahrenheit,8.0
AA1610M1139700010,340,House 3,2019-04-10 03:35:00+00:00,Fahrenheit,8.0
AA1610M1139700010,274,House 2,2019-04-10 03:35:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-04-10 03:35:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-04-10 12:35:00+00:00,Fahrenheit,6.0
AA1610M1139700010,274,House 2,2019-04-10 12:40:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-04-10 12:40:00+00:00,Fahrenheit,6.0
AA1610M1139700010,392,House 4,2019-04-10 12:40:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-04-10 12:45:00+00:00,Fahrenheit,8.0
AA1610M1139700010,340,House 3,2019-04-10 12:50:00+00:00,Fahrenheit,8.0
AA1610M1139700010,392,House 4,2019-04-10 12:50:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-04-10 12:55:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-04-10 13:20:00+00:00,Fahrenheit,6.0
AA1610M1139700010,392,House 4,2019-04-10 13:25:00+00:00,Fahrenheit,6.0
AA1610M1139700010,392,House 4,2019-04-10 15:45:00+00:00,Fahrenheit,8.0
AA1610M1139700010,392,House 4,2019-04-10 15:50:00+00:00,Fahrenheit,6.0
AA1610M1139700010,392,House 4,2019-04-10 16:05:00+00:00,Fahrenheit,8.0
AA1610M1139700010,392,House 4,2019-04-10 16:15:00+00:00,Fahrenheit,6.0
AA1610M1139700010,392,House 4,2019-04-10 23:55:00+00:00,Fahrenheit,8.0
AA1610M1139700010,340,House 3,2019-04-11 00:05:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-04-11 00:05:00+00:00,Fahrenheit,8.0
AA1610M1139700010,274,House 2,2019-04-11 00:05:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-04-11 02:40:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-04-11 02:50:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-04-11 12:00:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-04-11 12:15:00+00:00,Fahrenheit,8.0
AA1610M1139700010,340,House 3,2019-04-11 12:25:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-04-11 12:30:00+00:00,Fahrenheit,6.0
AA1610M1139700010,274,House 2,2019-04-11 12:30:00+00:00,Fahrenheit,6.0
AA1610M1139700010,392,House 4,2019-04-11 12:35:00+00:00,Fahrenheit,6.0
AA1610M1139700010,392,House 4,2019-04-12 00:41:25+00:00,Fahrenheit,8.0
AA1610M1139700010,392,House 4,2019-04-12 00:54:00+00:00,Fahrenheit,8.0
AA1610M1139700010,1385,Outside,2019-04-12 00:54:00+00:00,Fahrenheit,0.0
AA1610M1139700010,340,House 3,2019-04-12 00:54:00+00:00,Fahrenheit,8.0
AA1610M1139700010,274,House 2,2019-04-12 00:54:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-04-12 00:54:00+00:00,Fahrenheit,8.0
AA1610M1139700010,274,House 2,2019-04-12 01:04:00+00:00,Fahrenheit,6.0
AA1610M1139700010,392,House 4,2019-04-12 01:04:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-04-12 01:04:00+00:00,Fahrenheit,6.0
AA1610M1139700010,1385,Outside,2019-04-12 01:20:00+00:00,Fahrenheit,0.0
AA1610M1139700010,340,House 3,2019-04-12 01:20:00+00:00,Fahrenheit,6.0
AA1610M1139700010,274,House 2,2019-04-12 01:20:00+00:00,Fahrenheit,6.0
AA1610M1139700010,392,House 4,2019-04-12 01:20:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-04-12 01:20:00+00:00,Fahrenheit,6.0
AA1610M1139700010,392,House 4,2019-04-12 02:55:00+00:00,Fahrenheit,8.0
AA1610M1139700010,340,House 3,2019-04-12 03:10:00+00:00,Fahrenheit,8.0
AA1610M1139700010,274,House 2,2019-04-12 03:10:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-04-12 03:15:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-04-12 07:05:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-04-12 07:20:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-04-12 07:30:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-04-12 07:45:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-04-12 08:05:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-04-12 08:15:00+00:00,Fahrenheit,8.0
AA1610M1139700010,340,House 3,2019-04-12 08:25:00+00:00,Fahrenheit,6.0
AA1610M1139700010,274,House 2,2019-04-12 08:25:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-04-12 08:30:00+00:00,Fahrenheit,6.0
AA1610M1139700010,392,House 4,2019-04-12 08:45:00+00:00,Fahrenheit,6.0
AA1610M1139700010,392,House 4,2019-04-15 11:30:00+00:00,Fahrenheit,8.0
AA1610M1139700010,392,House 4,2019-04-15 12:10:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-04-15 21:35:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-04-15 21:40:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-04-15 21:45:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-04-15 21:50:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-04-15 21:55:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-04-15 22:00:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-04-15 22:05:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-04-15 22:10:00+00:00,Fahrenheit,6.0
AA1610M1139700010,392,House 4,2019-04-15 23:50:00+00:00,Fahrenheit,8.0
AA1610M1139700010,340,House 3,2019-04-15 23:55:00+00:00,Fahrenheit,8.0
AA1610M1139700010,274,House 2,2019-04-16 00:05:00+00:00,Fahrenheit,8.0
AA1610M1139700010,392,House 4,2019-04-16 00:30:00+00:00,Fahrenheit,6.0
AA1610M1139700010,274,House 2,2019-04-16 00:30:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-04-16 00:30:00+00:00,Fahrenheit,6.0
AA1610M1139700010,392,House 4,2019-04-16 00:50:00+00:00,Fahrenheit,8.0
AA1610M1139700010,392,House 4,2019-04-16 00:55:00+00:00,Fahrenheit,6.0
AA1610M1139700010,274,House 2,2019-04-16 01:00:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-04-16 01:00:00+00:00,Fahrenheit,8.0
AA1610M1139700010,274,House 2,2019-04-16 01:05:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-04-16 01:40:00+00:00,Fahrenheit,8.0
AA1610M1139700010,274,House 2,2019-04-16 01:50:00+00:00,Fahrenheit,8.0
AA1610M1139700010,340,House 3,2019-04-16 02:00:00+00:00,Fahrenheit,8.0
AA1610M1139700010,274,House 2,2019-04-16 02:05:00+00:00,Fahrenheit,6.0
AA1610M1139700010,392,House 4,2019-04-16 02:10:00+00:00,Fahrenheit,8.0
AA1610M1139700010,274,House 2,2019-04-16 02:35:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-04-16 13:00:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-04-16 13:10:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-04-16 13:20:00+00:00,Fahrenheit,6.0
AA1610M1139700010,274,House 2,2019-04-16 13:30:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-04-16 13:30:00+00:00,Fahrenheit,8.0
AA1610M1139700010,340,House 3,2019-04-16 13:35:00+00:00,Fahrenheit,6.0
AA1610M1139700010,274,House 2,2019-04-16 13:40:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-04-16 13:40:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-04-16 13:45:00+00:00,Fahrenheit,8.0
AA1610M1139700010,392,House 4,2019-04-16 13:50:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-04-16 13:50:00+00:00,Fahrenheit,8.0
AA1610M1139700010,392,House 4,2019-04-16 14:00:00+00:00,Fahrenheit,8.0
AA1610M1139700010,340,House 3,2019-04-16 14:00:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-04-16 14:00:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-04-16 14:10:00+00:00,Fahrenheit,8.0
AA1610M1139700010,340,House 3,2019-04-16 14:10:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-04-16 14:15:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-04-16 14:30:00+00:00,Fahrenheit,6.0
AA1610M1139700010,274,House 2,2019-04-16 14:35:00+00:00,Fahrenheit,6.0
AA1610M1139700010,392,House 4,2019-04-16 14:35:00+00:00,Fahrenheit,6.0
AA1610M1139700010,87,House 1,2019-04-16 15:20:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-04-16 15:25:00+00:00,Fahrenheit,6.0
AA1610M1139700010,392,House 4,2019-04-16 16:35:00+00:00,Fahrenheit,8.0
AA1610M1139700010,392,House 4,2019-04-16 16:40:00+00:00,Fahrenheit,6.0
AA1610M1139700010,274,House 2,2019-04-17 00:20:00+00:00,Fahrenheit,8.0
AA1610M1139700010,392,House 4,2019-04-17 00:35:00+00:00,Fahrenheit,8.0
AA1610M1139700010,340,House 3,2019-04-17 00:45:00+00:00,Fahrenheit,8.0
AA1610M1139700010,392,House 4,2019-04-17 12:40:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-04-17 13:10:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-04-17 13:20:00+00:00,Fahrenheit,8.0
AA1610M1139700010,340,House 3,2019-04-17 13:25:00+00:00,Fahrenheit,6.0
AA1610M1139700010,340,House 3,2019-04-18 02:05:00+00:00,Fahrenheit,8.0
AA1610M1139700010,392,House 4,2019-04-18 02:10:00+00:00,Fahrenheit,8.0
AA1610M1139700010,72678,Attic ,2019-05-01 16:00:00+00:00,Fahrenheit,0.0
AA1610M1139700010,1385,Outside,2019-05-04 14:14:00+00:00,Fahrenheit,0.0
AA1610M1139700010,340,House 3,2019-05-04 14:14:00+00:00,Fahrenheit,8.0
AA1610M1139700010,274,House 2,2019-05-04 14:14:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-05-04 14:14:00+00:00,Fahrenheit,8.0
AA1610M1139700010,72678,Attic ,2019-05-04 14:14:00+00:00,Fahrenheit,0.0
AA1610M1139700010,392,House 4,2019-05-04 14:14:00+00:00,Fahrenheit,8.0
AA1610M1139700010,87,House 1,2019-05-05 23:24:00+00:00,Fahrenheit,14.0
AA1610M1139700010,392,House 4,2019-05-05 23:29:00+00:00,Fahrenheit,14.0
AA1610M1139700010,274,House 2,2019-05-05 23:29:00+00:00,Fahrenheit,14.0
AA1610M1139700010,340,House 3,2019-05-05 23:29:00+00:00,Fahrenheit,14.0
AA1610M1139700010,340,House 3,2019-05-06 00:09:00+00:00,Fahrenheit,14.0
AA1610M1139700010,87,House 1,2019-05-06 00:09:00+00:00,Fahrenheit,14.0
AA1610M1139700010,1385,Outside,2019-05-06 00:09:00+00:00,Fahrenheit,0.0
AA1610M1139700010,392,House 4,2019-05-06 00:09:00+00:00,Fahrenheit,14.0
AA1610M1139700010,72678,Attic ,2019-05-06 00:09:00+00:00,Fahrenheit,0.0
AA1610M1139700010,274,House 2,2019-05-06 00:09:00+00:00,Fahrenheit,14.0
AA1610M1139700010,392,House 4,2019-05-06 01:39:00+00:00,Fahrenheit,14.0
AA1610M1139700010,72678,Attic ,2019-05-09 02:05:00+00:00,Fahrenheit,0.0
AA1610M1139700010,87,House 1,2019-05-09 02:05:00+00:00,Fahrenheit,14.0
AA1610M1139700010,274,House 2,2019-05-09 02:05:00+00:00,Fahrenheit,14.0
AA1610M1139700010,340,House 3,2019-05-09 02:05:00+00:00,Fahrenheit,14.0
