controllerid,room_id,room_name,timestamp,unit,intensity
AA1610M1139700010,274,House 2,2019-03-10 05:05:00+00:00,Percent,46.0
AA1610M1139700010,340,House 3,2019-03-10 05:05:00+00:00,Percent,46.0
AA1610M1139700010,392,House 4,2019-03-10 05:05:00+00:00,Percent,46.0
AA1610M1139700010,340,House 3,2019-03-10 05:05:00+00:00,Percent,46.0
AA1610M1139700010,87,House 1,2019-03-10 05:05:00+00:00,Percent,46.0
AA1610M1139700010,274,House 2,2019-03-10 05:05:00+00:00,Percent,46.0
AA1610M1139700010,392,House 4,2019-03-10 05:05:00+00:00,Percent,46.0
AA1610M1139700010,87,House 1,2019-03-10 05:05:00+00:00,Percent,46.0
AA1610M1139700010,392,House 4,2019-03-10 07:00:00+00:00,Percent,5.0
AA1610M1139700010,274,House 2,2019-03-10 07:00:00+00:00,Percent,5.0
AA1610M1139700010,340,House 3,2019-03-10 07:00:00+00:00,Percent,5.0
AA1610M1139700010,87,House 1,2019-03-10 07:00:00+00:00,Percent,5.0
AA1610M1139700010,87,House 1,2019-03-10 07:00:00+00:00,Percent,5.0
AA1610M1139700010,340,House 3,2019-03-10 07:00:00+00:00,Percent,5.0
AA1610M1139700010,274,House 2,2019-03-10 07:00:00+00:00,Percent,5.0
AA1610M1139700010,392,House 4,2019-03-10 07:00:00+00:00,Percent,5.0
AA1610M1139700010,274,House 2,2019-03-10 07:05:00+00:00,Percent,0.0
AA1610M1139700010,392,House 4,2019-03-10 07:05:00+00:00,Percent,0.0
AA1610M1139700010,87,House 1,2019-03-10 07:05:00+00:00,Percent,0.0
AA1610M1139700010,274,House 2,2019-03-10 07:05:00+00:00,Percent,0.0
AA1610M1139700010,87,House 1,2019-03-10 07:05:00+00:00,Percent,0.0
AA1610M1139700010,392,House 4,2019-03-10 07:05:00+00:00,Percent,0.0
AA1610M1139700010,340,House 3,2019-03-10 07:05:00+00:00,Percent,0.0
AA1610M1139700010,340,House 3,2019-03-10 07:05:00+00:00,Percent,0.0
AA1610M1139700010,392,House 4,2019-03-10 10:05:00+00:00,Percent,46.0
AA1610M1139700010,340,House 3,2019-03-10 10:05:00+00:00,Percent,46.0
AA1610M1139700010,87,House 1,2019-03-10 10:05:00+00:00,Percent,46.0
AA1610M1139700010,392,House 4,2019-03-10 10:05:00+00:00,Percent,46.0
AA1610M1139700010,274,House 2,2019-03-10 10:05:00+00:00,Percent,46.0
AA1610M1139700010,340,House 3,2019-03-10 10:05:00+00:00,Percent,46.0
AA1610M1139700010,87,House 1,2019-03-10 10:05:00+00:00,Percent,46.0
AA1610M1139700010,274,House 2,2019-03-10 10:05:00+00:00,Percent,46.0
AA1610M1139700010,392,House 4,2019-03-10 15:25:00+00:00,Percent,100.0
AA1610M1139700010,274,House 2,2019-03-10 15:25:00+00:00,Percent,100.0
AA1610M1139700010,87,House 1,2019-03-10 15:25:00+00:00,Percent,100.0
AA1610M1139700010,392,House 4,2019-03-10 15:25:00+00:00,Percent,100.0
AA1610M1139700010,340,House 3,2019-03-10 15:25:00+00:00,Percent,100.0
AA1610M1139700010,392,House 4,2019-03-10 18:05:00+00:00,Percent,46.0
AA1610M1139700010,340,House 3,2019-03-10 18:05:00+00:00,Percent,46.0
AA1610M1139700010,274,House 2,2019-03-10 18:05:00+00:00,Percent,46.0
AA1610M1139700010,87,House 1,2019-03-10 18:05:00+00:00,Percent,46.0
AA1610M1139700010,392,House 4,2019-03-10 18:05:00+00:00,Percent,46.0
AA1610M1139700010,274,House 2,2019-03-11 02:00:00+00:00,Percent,5.0
AA1610M1139700010,274,House 2,2019-03-11 02:00:00+00:00,Percent,5.0
AA1610M1139700010,392,House 4,2019-03-11 02:00:00+00:00,Percent,5.0
AA1610M1139700010,87,House 1,2019-03-11 02:00:00+00:00,Percent,5.0
AA1610M1139700010,340,House 3,2019-03-11 02:00:00+00:00,Percent,5.0
AA1610M1139700010,340,House 3,2019-03-11 02:00:00+00:00,Percent,5.0
AA1610M1139700010,87,House 1,2019-03-11 02:00:00+00:00,Percent,5.0
AA1610M1139700010,392,House 4,2019-03-11 02:00:00+00:00,Percent,5.0
AA1610M1139700010,340,House 3,2019-03-11 02:05:00+00:00,Percent,0.0
AA1610M1139700010,392,House 4,2019-03-11 02:05:00+00:00,Percent,0.0
AA1610M1139700010,274,House 2,2019-03-11 02:05:00+00:00,Percent,0.0
AA1610M1139700010,87,House 1,2019-03-11 02:05:00+00:00,Percent,0.0
AA1610M1139700010,340,House 3,2019-03-11 02:05:00+00:00,Percent,0.0
AA1610M1139700010,274,House 2,2019-03-11 02:05:00+00:00,Percent,0.0
AA1610M1139700010,392,House 4,2019-03-11 02:05:00+00:00,Percent,0.0
AA1610M1139700010,87,House 1,2019-03-11 02:05:00+00:00,Percent,0.0
AA1610M1139700010,274,House 2,2019-03-11 05:05:00+00:00,Percent,65.0
AA1610M1139700010,392,House 4,2019-03-11 05:05:00+00:00,Percent,65.0
AA1610M1139700010,87,House 1,2019-03-11 05:05:00+00:00,Percent,65.0
AA1610M1139700010,392,House 4,2019-03-11 05:05:00+00:00,Percent,65.0
AA1610M1139700010,87,House 1,2019-03-11 05:05:00+00:00,Percent,65.0
AA1610M1139700010,274,House 2,2019-03-11 05:05:00+00:00,Percent,65.0
AA1610M1139700010,340,House 3,2019-03-11 05:05:00+00:00,Percent,65.0
AA1610M1139700010,340,House 3,2019-03-11 05:05:00+00:00,Percent,65.0
AA1610M1139700010,274,House 2,2019-03-11 07:00:00+00:00,Percent,5.0
AA1610M1139700010,392,House 4,2019-03-11 07:00:00+00:00,Percent,5.0
AA1610M1139700010,87,House 1,2019-03-11 07:00:00+00:00,Percent,5.0
AA1610M1139700010,87,House 1,2019-03-11 07:00:00+00:00,Percent,5.0
AA1610M1139700010,340,House 3,2019-03-11 07:00:00+00:00,Percent,5.0
AA1610M1139700010,340,House 3,2019-03-11 07:00:00+00:00,Percent,5.0
AA1610M1139700010,274,House 2,2019-03-11 07:00:00+00:00,Percent,5.0
AA1610M1139700010,392,House 4,2019-03-11 07:00:00+00:00,Percent,5.0
AA1610M1139700010,274,House 2,2019-03-11 07:05:00+00:00,Percent,0.0
AA1610M1139700010,392,House 4,2019-03-11 07:05:00+00:00,Percent,0.0
AA1610M1139700010,87,House 1,2019-03-11 07:05:00+00:00,Percent,0.0
AA1610M1139700010,340,House 3,2019-03-11 07:05:00+00:00,Percent,0.0
AA1610M1139700010,340,House 3,2019-03-11 07:05:00+00:00,Percent,0.0
AA1610M1139700010,274,House 2,2019-03-11 07:05:00+00:00,Percent,0.0
AA1610M1139700010,87,House 1,2019-03-11 07:05:00+00:00,Percent,0.0
AA1610M1139700010,392,House 4,2019-03-11 07:05:00+00:00,Percent,0.0
AA1610M1139700010,340,House 3,2019-03-11 10:05:00+00:00,Percent,65.0
AA1610M1139700010,274,House 2,2019-03-11 10:05:00+00:00,Percent,65.0
AA1610M1139700010,87,House 1,2019-03-11 10:05:00+00:00,Percent,65.0
AA1610M1139700010,87,House 1,2019-03-11 10:05:00+00:00,Percent,65.0
AA1610M1139700010,340,House 3,2019-03-11 10:05:00+00:00,Percent,65.0
AA1610M1139700010,274,House 2,2019-03-11 10:05:00+00:00,Percent,65.0
AA1610M1139700010,392,House 4,2019-03-11 10:05:00+00:00,Percent,65.0
AA1610M1139700010,392,House 4,2019-03-11 10:05:00+00:00,Percent,65.0
AA1610M1139700010,87,House 1,2019-03-11 14:40:00+00:00,Percent,100.0
AA1610M1139700010,87,House 1,2019-03-11 14:40:00+00:00,Percent,100.0
AA1610M1139700010,87,House 1,2019-03-11 14:55:00+00:00,Percent,65.0
AA1610M1139700010,87,House 1,2019-03-11 14:55:00+00:00,Percent,65.0
AA1610M1139700010,274,House 2,2019-03-11 15:20:00+00:00,Percent,100.0
AA1610M1139700010,274,House 2,2019-03-11 15:20:00+00:00,Percent,100.0
AA1610M1139700010,340,House 3,2019-03-11 15:35:00+00:00,Percent,100.0
AA1610M1139700010,340,House 3,2019-03-11 15:35:00+00:00,Percent,100.0
AA1610M1139700010,274,House 2,2019-03-11 16:20:00+00:00,Percent,65.0
AA1610M1139700010,274,House 2,2019-03-11 16:20:00+00:00,Percent,65.0
AA1610M1139700010,340,House 3,2019-03-11 16:35:00+00:00,Percent,65.0
AA1610M1139700010,340,House 3,2019-03-11 16:35:00+00:00,Percent,65.0
AA1610M1139700010,274,House 2,2019-03-12 02:00:00+00:00,Percent,5.0
AA1610M1139700010,340,House 3,2019-03-12 02:00:00+00:00,Percent,5.0
AA1610M1139700010,87,House 1,2019-03-12 02:00:00+00:00,Percent,5.0
AA1610M1139700010,392,House 4,2019-03-12 02:00:00+00:00,Percent,5.0
AA1610M1139700010,87,House 1,2019-03-12 02:00:00+00:00,Percent,5.0
AA1610M1139700010,340,House 3,2019-03-12 02:00:00+00:00,Percent,5.0
AA1610M1139700010,274,House 2,2019-03-12 02:00:00+00:00,Percent,5.0
AA1610M1139700010,392,House 4,2019-03-12 02:00:00+00:00,Percent,5.0
AA1610M1139700010,340,House 3,2019-03-12 02:05:00+00:00,Percent,0.0
AA1610M1139700010,274,House 2,2019-03-12 02:05:00+00:00,Percent,0.0
AA1610M1139700010,392,House 4,2019-03-12 02:05:00+00:00,Percent,0.0
AA1610M1139700010,392,House 4,2019-03-12 02:05:00+00:00,Percent,0.0
AA1610M1139700010,87,House 1,2019-03-12 02:05:00+00:00,Percent,0.0
AA1610M1139700010,274,House 2,2019-03-12 02:05:00+00:00,Percent,0.0
AA1610M1139700010,340,House 3,2019-03-12 02:05:00+00:00,Percent,0.0
AA1610M1139700010,87,House 1,2019-03-12 02:05:00+00:00,Percent,0.0
AA1610M1139700010,392,House 4,2019-03-12 05:05:00+00:00,Percent,65.0
AA1610M1139700010,340,House 3,2019-03-12 05:05:00+00:00,Percent,65.0
AA1610M1139700010,274,House 2,2019-03-12 05:05:00+00:00,Percent,65.0
AA1610M1139700010,392,House 4,2019-03-12 05:05:00+00:00,Percent,65.0
AA1610M1139700010,392,House 4,2019-03-12 07:00:00+00:00,Percent,5.0
AA1610M1139700010,340,House 3,2019-03-12 07:00:00+00:00,Percent,5.0
AA1610M1139700010,87,House 1,2019-03-12 07:00:00+00:00,Percent,5.0
AA1610M1139700010,274,House 2,2019-03-12 07:00:00+00:00,Percent,5.0
AA1610M1139700010,87,House 1,2019-03-12 07:00:00+00:00,Percent,5.0
AA1610M1139700010,392,House 4,2019-03-12 07:00:00+00:00,Percent,5.0
AA1610M1139700010,340,House 3,2019-03-12 07:00:00+00:00,Percent,5.0
AA1610M1139700010,274,House 2,2019-03-12 07:00:00+00:00,Percent,5.0
AA1610M1139700010,340,House 3,2019-03-12 07:05:00+00:00,Percent,0.0
AA1610M1139700010,87,House 1,2019-03-12 07:05:00+00:00,Percent,0.0
AA1610M1139700010,392,House 4,2019-03-12 07:05:00+00:00,Percent,0.0
AA1610M1139700010,274,House 2,2019-03-12 07:05:00+00:00,Percent,0.0
AA1610M1139700010,392,House 4,2019-03-12 07:05:00+00:00,Percent,0.0
AA1610M1139700010,87,House 1,2019-03-12 07:05:00+00:00,Percent,0.0
AA1610M1139700010,274,House 2,2019-03-12 07:05:00+00:00,Percent,0.0
AA1610M1139700010,340,House 3,2019-03-12 07:05:00+00:00,Percent,0.0
AA1610M1139700010,392,House 4,2019-03-12 10:05:00+00:00,Percent,65.0
AA1610M1139700010,392,House 4,2019-03-12 10:05:00+00:00,Percent,65.0
AA1610M1139700010,392,House 4,2019-03-12 13:30:00+00:00,Percent,100.0
AA1610M1139700010,392,House 4,2019-03-12 13:30:00+00:00,Percent,100.0
AA1610M1139700010,340,House 3,2019-03-12 13:45:00+00:00,Percent,100.0
AA1610M1139700010,392,House 4,2019-03-12 13:45:00+00:00,Percent,65.0
AA1610M1139700010,392,House 4,2019-03-12 13:45:00+00:00,Percent,65.0
AA1610M1139700010,340,House 3,2019-03-12 13:45:00+00:00,Percent,100.0
AA1610M1139700010,340,House 3,2019-03-12 14:05:00+00:00,Percent,65.0
AA1610M1139700010,340,House 3,2019-03-12 14:05:00+00:00,Percent,65.0
AA1610M1139700010,274,House 2,2019-03-12 14:30:00+00:00,Percent,100.0
AA1610M1139700010,274,House 2,2019-03-12 14:30:00+00:00,Percent,100.0
AA1610M1139700010,87,House 1,2019-03-12 14:50:00+00:00,Percent,100.0
AA1610M1139700010,274,House 2,2019-03-12 14:50:00+00:00,Percent,65.0
AA1610M1139700010,87,House 1,2019-03-12 14:50:00+00:00,Percent,100.0
AA1610M1139700010,274,House 2,2019-03-12 14:50:00+00:00,Percent,65.0
AA1610M1139700010,87,House 1,2019-03-12 15:50:00+00:00,Percent,65.0
AA1610M1139700010,87,House 1,2019-03-12 15:50:00+00:00,Percent,65.0
AA1610M1139700010,274,House 2,2019-03-13 02:00:00+00:00,Percent,5.0
AA1610M1139700010,87,House 1,2019-03-13 02:00:00+00:00,Percent,5.0
AA1610M1139700010,340,House 3,2019-03-13 02:00:00+00:00,Percent,5.0
AA1610M1139700010,274,House 2,2019-03-13 02:00:00+00:00,Percent,5.0
AA1610M1139700010,392,House 4,2019-03-13 02:00:00+00:00,Percent,5.0
AA1610M1139700010,87,House 1,2019-03-13 02:00:00+00:00,Percent,5.0
AA1610M1139700010,392,House 4,2019-03-13 02:00:00+00:00,Percent,5.0
AA1610M1139700010,340,House 3,2019-03-13 02:00:00+00:00,Percent,5.0
AA1610M1139700010,340,House 3,2019-03-13 02:05:00+00:00,Percent,0.0
AA1610M1139700010,274,House 2,2019-03-13 02:05:00+00:00,Percent,0.0
AA1610M1139700010,87,House 1,2019-03-13 02:05:00+00:00,Percent,0.0
AA1610M1139700010,392,House 4,2019-03-13 02:05:00+00:00,Percent,0.0
AA1610M1139700010,392,House 4,2019-03-13 02:05:00+00:00,Percent,0.0
AA1610M1139700010,274,House 2,2019-03-13 02:05:00+00:00,Percent,0.0
AA1610M1139700010,340,House 3,2019-03-13 02:05:00+00:00,Percent,0.0
AA1610M1139700010,87,House 1,2019-03-13 02:05:00+00:00,Percent,0.0
AA1610M1139700010,87,House 1,2019-03-13 05:05:00+00:00,Percent,60.0
AA1610M1139700010,340,House 3,2019-03-13 05:05:00+00:00,Percent,60.0
AA1610M1139700010,392,House 4,2019-03-13 05:05:00+00:00,Percent,60.0
AA1610M1139700010,274,House 2,2019-03-13 05:05:00+00:00,Percent,60.0
AA1610M1139700010,392,House 4,2019-03-13 05:05:00+00:00,Percent,60.0
AA1610M1139700010,274,House 2,2019-03-13 05:05:00+00:00,Percent,60.0
AA1610M1139700010,340,House 3,2019-03-13 05:05:00+00:00,Percent,60.0
AA1610M1139700010,87,House 1,2019-03-13 05:05:00+00:00,Percent,60.0
AA1610M1139700010,274,House 2,2019-03-13 07:00:00+00:00,Percent,5.0
AA1610M1139700010,340,House 3,2019-03-13 07:00:00+00:00,Percent,5.0
AA1610M1139700010,87,House 1,2019-03-13 07:00:00+00:00,Percent,5.0
AA1610M1139700010,87,House 1,2019-03-13 07:00:00+00:00,Percent,5.0
AA1610M1139700010,392,House 4,2019-03-13 07:00:00+00:00,Percent,5.0
AA1610M1139700010,392,House 4,2019-03-13 07:00:00+00:00,Percent,5.0
AA1610M1139700010,274,House 2,2019-03-13 07:00:00+00:00,Percent,5.0
AA1610M1139700010,340,House 3,2019-03-13 07:00:00+00:00,Percent,5.0
AA1610M1139700010,274,House 2,2019-03-13 07:05:00+00:00,Percent,0.0
AA1610M1139700010,340,House 3,2019-03-13 07:05:00+00:00,Percent,0.0
AA1610M1139700010,340,House 3,2019-03-13 07:05:00+00:00,Percent,0.0
AA1610M1139700010,392,House 4,2019-03-13 07:05:00+00:00,Percent,0.0
AA1610M1139700010,87,House 1,2019-03-13 07:05:00+00:00,Percent,0.0
AA1610M1139700010,87,House 1,2019-03-13 07:05:00+00:00,Percent,0.0
AA1610M1139700010,392,House 4,2019-03-13 07:05:00+00:00,Percent,0.0
AA1610M1139700010,274,House 2,2019-03-13 07:05:00+00:00,Percent,0.0
AA1610M1139700010,392,House 4,2019-03-13 10:05:00+00:00,Percent,60.0
AA1610M1139700010,340,House 3,2019-03-13 10:05:00+00:00,Percent,60.0
AA1610M1139700010,274,House 2,2019-03-13 10:05:00+00:00,Percent,60.0
AA1610M1139700010,87,House 1,2019-03-13 10:05:00+00:00,Percent,60.0
AA1610M1139700010,392,House 4,2019-03-13 10:05:00+00:00,Percent,60.0
AA1610M1139700010,87,House 1,2019-03-13 10:05:00+00:00,Percent,60.0
AA1610M1139700010,274,House 2,2019-03-13 10:05:00+00:00,Percent,60.0
AA1610M1139700010,340,House 3,2019-03-13 10:05:00+00:00,Percent,60.0
AA1610M1139700010,392,House 4,2019-03-13 15:20:00+00:00,Percent,45.0
AA1610M1139700010,274,House 2,2019-03-13 15:20:00+00:00,Percent,45.0
AA1610M1139700010,87,House 1,2019-03-13 15:20:00+00:00,Percent,100.0
AA1610M1139700010,274,House 2,2019-03-13 15:20:00+00:00,Percent,45.0
AA1610M1139700010,340,House 3,2019-03-13 15:20:00+00:00,Percent,45.0
AA1610M1139700010,392,House 4,2019-03-13 15:20:00+00:00,Percent,45.0
AA1610M1139700010,87,House 1,2019-03-13 15:50:00+00:00,Percent,45.0
AA1610M1139700010,274,House 2,2019-03-13 15:50:00+00:00,Percent,100.0
AA1610M1139700010,274,House 2,2019-03-13 15:50:00+00:00,Percent,100.0
AA1610M1139700010,87,House 1,2019-03-13 15:50:00+00:00,Percent,45.0
AA1610M1139700010,274,House 2,2019-03-13 16:20:00+00:00,Percent,45.0
AA1610M1139700010,274,House 2,2019-03-13 16:20:00+00:00,Percent,45.0
AA1610M1139700010,340,House 3,2019-03-13 16:25:00+00:00,Percent,100.0
AA1610M1139700010,340,House 3,2019-03-13 16:25:00+00:00,Percent,100.0
AA1610M1139700010,340,House 3,2019-03-13 16:55:00+00:00,Percent,45.0
AA1610M1139700010,392,House 4,2019-03-13 16:55:00+00:00,Percent,100.0
AA1610M1139700010,340,House 3,2019-03-13 16:55:00+00:00,Percent,45.0
AA1610M1139700010,392,House 4,2019-03-13 16:55:00+00:00,Percent,100.0
AA1610M1139700010,392,House 4,2019-03-13 17:55:00+00:00,Percent,45.0
AA1610M1139700010,392,House 4,2019-03-13 17:55:00+00:00,Percent,45.0
AA1610M1139700010,87,House 1,2019-03-13 23:55:00+00:00,Percent,0.0
AA1610M1139700010,87,House 1,2019-03-13 23:55:00+00:00,Percent,0.0
AA1610M1139700010,274,House 2,2019-03-14 02:00:00+00:00,Percent,5.0
AA1610M1139700010,392,House 4,2019-03-14 02:00:00+00:00,Percent,5.0
AA1610M1139700010,340,House 3,2019-03-14 02:00:00+00:00,Percent,5.0
AA1610M1139700010,274,House 2,2019-03-14 02:00:00+00:00,Percent,5.0
AA1610M1139700010,340,House 3,2019-03-14 02:00:00+00:00,Percent,5.0
AA1610M1139700010,392,House 4,2019-03-14 02:00:00+00:00,Percent,5.0
AA1610M1139700010,392,House 4,2019-03-14 02:05:00+00:00,Percent,0.0
AA1610M1139700010,392,House 4,2019-03-14 02:05:00+00:00,Percent,0.0
AA1610M1139700010,274,House 2,2019-03-14 02:05:00+00:00,Percent,0.0
AA1610M1139700010,340,House 3,2019-03-14 02:05:00+00:00,Percent,0.0
AA1610M1139700010,87,House 1,2019-03-14 02:45:00+00:00,Percent,40.0
AA1610M1139700010,87,House 1,2019-03-14 02:45:00+00:00,Percent,40.0
AA1610M1139700010,87,House 1,2019-03-14 02:55:00+00:00,Percent,20.0
AA1610M1139700010,87,House 1,2019-03-14 02:55:00+00:00,Percent,20.0
AA1610M1139700010,87,House 1,2019-03-14 03:05:00+00:00,Percent,35.0
AA1610M1139700010,87,House 1,2019-03-14 03:05:00+00:00,Percent,35.0
AA1610M1139700010,392,House 4,2019-03-14 05:05:00+00:00,Percent,23.0
AA1610M1139700010,392,House 4,2019-03-14 05:05:00+00:00,Percent,23.0
AA1610M1139700010,340,House 3,2019-03-14 05:05:00+00:00,Percent,23.0
AA1610M1139700010,274,House 2,2019-03-14 05:05:00+00:00,Percent,23.0
AA1610M1139700010,274,House 2,2019-03-14 05:05:00+00:00,Percent,23.0
AA1610M1139700010,340,House 3,2019-03-14 05:05:00+00:00,Percent,23.0
AA1610M1139700010,274,House 2,2019-03-14 07:00:00+00:00,Percent,5.0
AA1610M1139700010,392,House 4,2019-03-14 07:00:00+00:00,Percent,5.0
AA1610M1139700010,274,House 2,2019-03-14 07:00:00+00:00,Percent,5.0
AA1610M1139700010,340,House 3,2019-03-14 07:00:00+00:00,Percent,5.0
AA1610M1139700010,392,House 4,2019-03-14 07:00:00+00:00,Percent,5.0
AA1610M1139700010,340,House 3,2019-03-14 07:00:00+00:00,Percent,5.0
AA1610M1139700010,392,House 4,2019-03-14 07:05:00+00:00,Percent,0.0
AA1610M1139700010,340,House 3,2019-03-14 07:05:00+00:00,Percent,0.0
AA1610M1139700010,340,House 3,2019-03-14 07:05:00+00:00,Percent,0.0
AA1610M1139700010,274,House 2,2019-03-14 07:05:00+00:00,Percent,0.0
AA1610M1139700010,392,House 4,2019-03-14 07:05:00+00:00,Percent,0.0
AA1610M1139700010,274,House 2,2019-03-14 07:05:00+00:00,Percent,0.0
AA1610M1139700010,274,House 2,2019-03-14 10:05:00+00:00,Percent,23.0
AA1610M1139700010,274,House 2,2019-03-14 10:05:00+00:00,Percent,23.0
AA1610M1139700010,340,House 3,2019-03-14 10:05:00+00:00,Percent,23.0
AA1610M1139700010,392,House 4,2019-03-14 10:05:00+00:00,Percent,23.0
AA1610M1139700010,340,House 3,2019-03-14 10:05:00+00:00,Percent,23.0
AA1610M1139700010,392,House 4,2019-03-14 10:05:00+00:00,Percent,23.0
AA1610M1139700010,87,House 1,2019-03-14 13:30:00+00:00,Percent,23.0
AA1610M1139700010,87,House 1,2019-03-14 13:30:00+00:00,Percent,23.0
AA1610M1139700010,87,House 1,2019-03-14 13:55:00+00:00,Percent,100.0
AA1610M1139700010,87,House 1,2019-03-14 13:55:00+00:00,Percent,100.0
AA1610M1139700010,274,House 2,2019-03-14 14:15:00+00:00,Percent,100.0
AA1610M1139700010,87,House 1,2019-03-14 14:15:00+00:00,Percent,23.0
AA1610M1139700010,274,House 2,2019-03-14 14:15:00+00:00,Percent,100.0
AA1610M1139700010,87,House 1,2019-03-14 14:15:00+00:00,Percent,23.0
AA1610M1139700010,274,House 2,2019-03-14 14:30:00+00:00,Percent,23.0
AA1610M1139700010,274,House 2,2019-03-14 14:30:00+00:00,Percent,23.0
AA1610M1139700010,392,House 4,2019-03-14 14:50:00+00:00,Percent,100.0
AA1610M1139700010,392,House 4,2019-03-14 14:50:00+00:00,Percent,100.0
AA1610M1139700010,392,House 4,2019-03-14 15:05:00+00:00,Percent,23.0
AA1610M1139700010,392,House 4,2019-03-14 15:05:00+00:00,Percent,23.0
AA1610M1139700010,340,House 3,2019-03-14 15:10:00+00:00,Percent,100.0
AA1610M1139700010,340,House 3,2019-03-14 15:10:00+00:00,Percent,100.0
AA1610M1139700010,340,House 3,2019-03-14 15:30:00+00:00,Percent,23.0
AA1610M1139700010,340,House 3,2019-03-14 15:30:00+00:00,Percent,23.0
AA1610M1139700010,87,House 1,2019-03-14 19:45:00+00:00,Percent,100.0
AA1610M1139700010,87,House 1,2019-03-14 19:45:00+00:00,Percent,100.0
AA1610M1139700010,87,House 1,2019-03-14 20:45:00+00:00,Percent,23.0
AA1610M1139700010,87,House 1,2019-03-14 20:45:00+00:00,Percent,23.0
AA1610M1139700010,392,House 4,2019-03-15 02:00:00+00:00,Percent,5.0
AA1610M1139700010,340,House 3,2019-03-15 02:00:00+00:00,Percent,5.0
AA1610M1139700010,87,House 1,2019-03-15 02:00:00+00:00,Percent,5.0
AA1610M1139700010,392,House 4,2019-03-15 02:00:00+00:00,Percent,5.0
AA1610M1139700010,274,House 2,2019-03-15 02:00:00+00:00,Percent,5.0
AA1610M1139700010,274,House 2,2019-03-15 02:00:00+00:00,Percent,5.0
AA1610M1139700010,87,House 1,2019-03-15 02:05:00+00:00,Percent,0.0
AA1610M1139700010,392,House 4,2019-03-15 02:05:00+00:00,Percent,0.0
AA1610M1139700010,340,House 3,2019-03-15 02:05:00+00:00,Percent,0.0
AA1610M1139700010,87,House 1,2019-03-15 02:05:00+00:00,Percent,0.0
AA1610M1139700010,392,House 4,2019-03-15 02:05:00+00:00,Percent,0.0
AA1610M1139700010,274,House 2,2019-03-15 02:05:00+00:00,Percent,0.0
AA1610M1139700010,340,House 3,2019-03-15 02:05:00+00:00,Percent,0.0
AA1610M1139700010,274,House 2,2019-03-15 02:05:00+00:00,Percent,0.0
AA1610M1139700010,274,House 2,2019-03-15 05:05:00+00:00,Percent,23.0
AA1610M1139700010,87,House 1,2019-03-15 05:05:00+00:00,Percent,23.0
AA1610M1139700010,392,House 4,2019-03-15 05:05:00+00:00,Percent,23.0
AA1610M1139700010,340,House 3,2019-03-15 05:05:00+00:00,Percent,23.0
AA1610M1139700010,274,House 2,2019-03-15 05:05:00+00:00,Percent,23.0
AA1610M1139700010,340,House 3,2019-03-15 05:05:00+00:00,Percent,23.0
AA1610M1139700010,392,House 4,2019-03-15 05:05:00+00:00,Percent,23.0
AA1610M1139700010,87,House 1,2019-03-15 05:05:00+00:00,Percent,23.0
AA1610M1139700010,392,House 4,2019-03-15 07:00:00+00:00,Percent,5.0
AA1610M1139700010,87,House 1,2019-03-15 07:00:00+00:00,Percent,5.0
AA1610M1139700010,340,House 3,2019-03-15 07:00:00+00:00,Percent,5.0
AA1610M1139700010,392,House 4,2019-03-15 07:00:00+00:00,Percent,5.0
AA1610M1139700010,274,House 2,2019-03-15 07:00:00+00:00,Percent,5.0
AA1610M1139700010,340,House 3,2019-03-15 07:00:00+00:00,Percent,5.0
AA1610M1139700010,274,House 2,2019-03-15 07:00:00+00:00,Percent,5.0
AA1610M1139700010,87,House 1,2019-03-15 07:00:00+00:00,Percent,5.0
AA1610M1139700010,87,House 1,2019-03-15 07:05:00+00:00,Percent,0.0
AA1610M1139700010,392,House 4,2019-03-15 07:05:00+00:00,Percent,0.0
AA1610M1139700010,340,House 3,2019-03-15 07:05:00+00:00,Percent,0.0
AA1610M1139700010,274,House 2,2019-03-15 07:05:00+00:00,Percent,0.0
AA1610M1139700010,340,House 3,2019-03-15 07:05:00+00:00,Percent,0.0
AA1610M1139700010,274,House 2,2019-03-15 07:05:00+00:00,Percent,0.0
AA1610M1139700010,87,House 1,2019-03-15 07:05:00+00:00,Percent,0.0
AA1610M1139700010,392,House 4,2019-03-15 07:05:00+00:00,Percent,0.0
AA1610M1139700010,392,House 4,2019-03-15 10:05:00+00:00,Percent,23.0
AA1610M1139700010,87,House 1,2019-03-15 10:05:00+00:00,Percent,23.0
AA1610M1139700010,274,House 2,2019-03-15 10:05:00+00:00,Percent,23.0
AA1610M1139700010,340,House 3,2019-03-15 10:05:00+00:00,Percent,23.0
AA1610M1139700010,340,House 3,2019-03-15 10:05:00+00:00,Percent,23.0
AA1610M1139700010,87,House 1,2019-03-15 10:05:00+00:00,Percent,23.0
AA1610M1139700010,274,House 2,2019-03-15 10:05:00+00:00,Percent,23.0
AA1610M1139700010,392,House 4,2019-03-15 10:05:00+00:00,Percent,23.0
AA1610M1139700010,87,House 1,2019-03-15 14:00:00+00:00,Percent,100.0
AA1610M1139700010,87,House 1,2019-03-15 14:00:00+00:00,Percent,100.0
AA1610M1139700010,274,House 2,2019-03-15 14:15:00+00:00,Percent,100.0
AA1610M1139700010,274,House 2,2019-03-15 14:15:00+00:00,Percent,100.0
AA1610M1139700010,87,House 1,2019-03-15 14:15:00+00:00,Percent,23.0
AA1610M1139700010,87,House 1,2019-03-15 14:15:00+00:00,Percent,23.0
